DealID,CompanyID,RepID,CreatedDateKey,LastActivityDateKey,ProductCategory,StageName,StageOrder,Status,DealValueEUR,BaseWinProbability,AdjustedWinProbability
13506,1076,115,20250811,20251008,HR Tech,Demo,4,Lost,16456,0.37,0.24
13508,1990,119,20251103,20260112,CRM,Negotiation,6,Open,79216,0.18,0.02
13509,1854,133,20250808,20250821,BI Reporting,Contracting,7,Won,295090,0.3,0.55
13510,1605,107,20250801,20250915,Analytics,Prospecting,1,Lost,53792,0.36,0.02
13511,1199,151,20250811,20250912,Analytics,Contracting,7,Won,20060,0.41,0.46
13512,1195,105,20250822,20251008,Security,Demo,4,Lost,11024,0.46,0.5
13513,1873,129,20250819,20251031,Security,Contracting,7,Won,96052,0.17,0.52
13514,1294,147,20250826,20250905,BI Reporting,Proposal,5,Lost,12976,0.36,0.23
13515,1799,101,20250811,20250819,Security,Prospecting,1,Lost,47334,0.14,0.02
13516,1027,146,20250801,20251014,HR Tech,Discovery,3,Lost,11757,0.29,0.02
13517,1887,144,20250828,20250902,Analytics,Discovery,3,Lost,89555,0.14,0.02
13519,1330,144,20250818,20250903,CRM,Proposal,5,Lost,12966,0.27,0.31
13520,1806,107,20250806,20250813,HR Tech,Prospecting,1,Lost,265117,0.21,0.02
13521,1941,105,20250819,20250912,BI Reporting,Proposal,5,Lost,193658,0.26,0.48
13522,1495,109,20251224,20260218,Analytics,Prospecting,1,Open,6385,0.19,0.02
13523,1885,115,20250826,20250922,BI Reporting,Contracting,7,Won,255474,0.13,0.45
13524,1081,135,20250801,20250801,Security,Demo,4,Lost,3880,0.22,0.44
13525,1198,138,20250829,20251003,Security,Proposal,5,Lost,1303,0.29,0.26
13526,1572,107,20250813,20251222,Security,Contracting,7,Won,53350,0.39,0.45
13527,1353,101,20250804,20250826,Security,Contracting,7,Won,11922,0.27,0.57
13528,1747,109,20250813,20250911,CRM,Prospecting,1,Lost,20517,0.1,0.02
13529,1267,147,20250825,20250918,Security,Proposal,5,Lost,14768,0.2,0.07
13530,1686,141,20250820,20250929,Security,Qualification,2,Lost,18155,0.15,0.02
13531,1944,111,20250804,20251017,HR Tech,Discovery,3,Lost,43073,0.11,0.02
13532,1841,153,20250813,20251203,HR Tech,Contracting,7,Won,60352,0.25,0.6
13533,1292,106,20250813,20250821,CRM,Prospecting,1,Lost,24262,0.39,0.02
13534,1914,125,20250804,20250813,CRM,Qualification,2,Lost,100826,0.15,0.02
13535,1915,131,20250828,20250903,Security,Demo,4,Lost,130731,0.29,0.51
13536,1019,128,20250801,20250808,Analytics,Qualification,2,Lost,12899,0.36,0.02
13537,1183,113,20250825,20251014,CRM,Contracting,7,Won,22682,0.32,0.67
13538,1698,103,20250829,20251231,Analytics,Contracting,7,Won,58572,0.37,0.86
13541,1701,141,20251006,20260206,Security,Discovery,3,Open,10689,0.25,0.02
13542,1547,147,20250825,20251015,BI Reporting,Contracting,7,Won,15815,0.28,0.63
13543,1402,113,20250827,20260116,Security,Contracting,7,Won,10159,0.47,0.73
13545,1727,146,20250804,20250922,BI Reporting,Discovery,3,Lost,28542,0.34,0.02
13546,1740,122,20250819,20250919,Analytics,Qualification,2,Lost,37449,0.27,0.02
13547,1136,144,20250801,20251023,Analytics,Contracting,7,Won,3909,0.39,0.74
13548,1620,121,20250829,20250909,HR Tech,Qualification,2,Lost,19829,0.17,0.02
13549,1871,127,20250925,20260227,CRM,Contracting,7,Open,72973,0.05,0.31
13550,1922,154,20250808,20250821,CRM,Demo,4,Lost,68311,0.05,0.27
13551,1044,153,20250807,20250826,BI Reporting,Discovery,3,Lost,14793,0.22,0.02
13552,1993,151,20250805,20251020,CRM,Qualification,2,Lost,256390,0.13,0.02
13553,1043,115,20251222,20260202,CRM,Proposal,5,Open,24643,0.41,0.38
13554,1554,109,20250806,20250909,Security,Demo,4,Lost,17286,0.17,0.16
13555,1095,109,20250804,20250910,Analytics,Discovery,3,Lost,6576,0.12,0.02
13556,1831,113,20250822,20250912,HR Tech,Proposal,5,Lost,199240,0.33,0.48
13557,1099,110,20250804,20250806,Security,Qualification,2,Lost,22600,0.38,0.02
13558,1567,128,20250818,20251022,Security,Prospecting,1,Lost,18083,0.29,0.02
13561,1034,141,20250813,20250819,Security,Qualification,2,Lost,4725,0.22,0.02
13562,1151,115,20250811,20250901,CRM,Contracting,7,Won,15274,0.52,0.82
13563,1616,124,20250829,20251031,HR Tech,Discovery,3,Lost,15459,0.28,0.02
13564,1489,151,20250801,20250801,Security,Contracting,7,Won,16906,0.44,0.56
13565,1304,128,20250818,20250827,HR Tech,Prospecting,1,Lost,14901,0.19,0.02
13566,1885,106,20250818,20250923,BI Reporting,Prospecting,1,Lost,277968,0.13,0.02
13567,1941,112,20250808,20250808,Analytics,Qualification,2,Lost,70476,0.18,0.02
13568,1769,147,20250828,20250903,CRM,Prospecting,1,Lost,33957,0.27,0.02
13569,1764,138,20250819,20250901,CRM,Qualification,2,Lost,28752,0.11,0.02
13570,1747,133,20250826,20250912,Analytics,Contracting,7,Won,57786,0.32,0.67
13571,1432,128,20250801,20250806,HR Tech,Prospecting,1,Lost,9348,0.32,0.02
13572,1136,144,20250820,20250904,HR Tech,Contracting,7,Won,5945,0.39,0.69
13573,1335,125,20250821,20250826,BI Reporting,Demo,4,Lost,9159,0.28,0.32
13574,1373,101,20250804,20250806,Analytics,Discovery,3,Lost,3222,0.3,0.02
13575,1768,112,20250805,20250811,HR Tech,Negotiation,6,Lost,19828,0.35,0.4
13576,1017,130,20250811,20250901,Analytics,Discovery,3,Lost,4063,0.22,0.02
13577,1833,153,20251230,20260202,BI Reporting,Qualification,2,Open,118775,0.15,0.02
13580,1403,106,20250805,20250805,Analytics,Contracting,7,Won,6360,0.48,0.45
13581,1406,141,20250808,20250820,Analytics,Prospecting,1,Lost,4555,0.32,0.02
13582,1380,101,20250822,20250917,CRM,Prospecting,1,Lost,5117,0.36,0.09
13583,1909,155,20250804,20251027,CRM,Contracting,7,Won,144800,0.11,0.45
13584,1273,146,20250813,20250814,CRM,Proposal,5,Lost,13221,0.31,0.3
13585,1012,111,20250829,20250915,Analytics,Prospecting,1,Lost,5805,0.16,0.02
13586,1607,105,20250811,20251014,CRM,Contracting,7,Won,30807,0.39,0.74
13587,1825,106,20250826,20250826,Analytics,Prospecting,1,Lost,267534,0.16,0.02
13588,1147,103,20250821,20250926,Security,Demo,4,Lost,9432,0.51,0.5
13589,1623,103,20250808,20250908,Security,Discovery,3,Lost,42214,0.43,0.16
13590,1706,115,20250801,20250822,Analytics,Qualification,2,Lost,70291,0.31,0.02
13591,1776,150,20250814,20250822,Security,Qualification,2,Lost,45637,0.11,0.02
13592,1237,136,20251222,20260203,CRM,Demo,4,Open,12412,0.19,0.41
13593,1993,119,20250827,20250901,HR Tech,Qualification,2,Lost,65460,0.11,0.02
13594,1639,106,20250819,20250821,BI Reporting,Prospecting,1,Lost,48205,0.39,0.02
13595,1137,105,20250806,20251016,HR Tech,Discovery,3,Lost,16430,0.51,0.09
13596,1957,153,20250818,20251112,Security,Contracting,7,Won,146715,0.08,0.45
13597,1264,131,20250822,20250901,Security,Contracting,7,Lost,24350,0.38,0.43
13598,1045,112,20251029,20260114,Security,Demo,4,Open,7683,0.39,0.61
13599,1711,129,20250805,20250812,Security,Contracting,7,Won,36586,0.31,0.61
13600,1527,124,20250828,20250905,CRM,Prospecting,1,Lost,23149,0.35,0.08
13601,1646,103,20250822,20251112,BI Reporting,Contracting,7,Won,27915,0.36,0.66
13602,1357,138,20251215,20260202,Security,Demo,4,Open,5336,0.22,0.39
13603,1291,122,20251103,20260220,Security,Prospecting,1,Open,8409,0.39,0.12
13604,1416,141,20250805,20250812,Analytics,Contracting,7,Won,2375,0.36,0.66
13605,1153,136,20251229,20260213,CRM,Discovery,3,Open,11082,0.19,0.02
13606,1054,153,20250805,20250811,Security,Qualification,2,Lost,14459,0.26,0.02
13607,1390,144,20250808,20250923,CRM,Contracting,7,Won,6845,0.39,0.74
13608,1106,144,20250915,20260121,HR Tech,Contracting,7,Won,5286,0.3,0.79
13609,1555,130,20250925,20251009,HR Tech,Demo,4,Lost,10998,0.11,0.03
13611,1776,113,20250901,20251024,HR Tech,Qualification,2,Lost,79100,0.23,0.02
13612,1017,141,20250908,20251030,Analytics,Discovery,3,Lost,2611,0.26,0.02
13613,1819,135,20250901,20251006,CRM,Contracting,7,Won,63984,0.05,0.45
13614,1374,154,20251117,20260224,CRM,Contracting,7,Open,1581,0.22,0.34
13615,1978,136,20250929,20251008,Analytics,Demo,4,Lost,149246,0.18,0.4
13617,1434,109,20250919,20250926,HR Tech,Prospecting,1,Lost,7627,0.1,0.02
13618,1324,110,20250903,20250910,HR Tech,Discovery,3,Lost,6768,0.47,0.05
13619,1540,135,20250910,20251007,HR Tech,Prospecting,1,Lost,28745,0.11,0.02
13620,1383,106,20250912,20251020,Analytics,Contracting,7,Lost,10873,0.51,0.31
13621,1310,127,20250930,20251014,CRM,Qualification,2,Lost,2713,0.29,0.02
13622,1605,125,20250929,20251003,Security,Proposal,5,Lost,35158,0.24,0.28
13623,1581,147,20250909,20251112,Security,Proposal,5,Lost,18710,0.28,0.5
13625,1100,122,20250912,20250919,Security,Demo,4,Lost,14376,0.34,0.55
13626,1598,150,20250902,20250930,CRM,Qualification,2,Lost,35926,0.24,0.02
13627,1127,150,20250917,20251113,BI Reporting,Contracting,7,Won,4309,0.44,0.79
13628,1653,155,20250912,20251014,BI Reporting,Discovery,3,Lost,49833,0.25,0.02
13629,1446,141,20250908,20250909,Security,Qualification,2,Lost,7943,0.19,0.02
13630,1595,141,20250911,20250915,Analytics,Prospecting,1,Lost,24079,0.08,0.02
13631,1398,133,20250905,20250912,CRM,Proposal,5,Lost,23144,0.41,0.53
13632,1200,125,20250925,20251003,Security,Qualification,2,Lost,14689,0.29,0.02
13633,1271,153,20250915,20250916,BI Reporting,Prospecting,1,Lost,10536,0.32,0.02
13634,1561,141,20250918,20251008,CRM,Prospecting,1,Lost,22263,0.13,0.02
13635,1051,150,20250910,20250912,Analytics,Prospecting,1,Lost,6979,0.37,0.1
13636,1868,151,20250909,20260105,HR Tech,Contracting,7,Won,291636,0.23,0.45
13637,1556,109,20250911,20250922,Security,Demo,4,Lost,18007,0.17,0.34
13639,1168,119,20250908,20251029,CRM,Negotiation,6,Lost,12887,0.25,0.37
13640,1443,136,20251210,20260225,HR Tech,Demo,4,Open,6963,0.39,0.61
13641,1195,122,20250911,20250911,Analytics,Prospecting,1,Lost,14308,0.24,0.02
13642,1218,151,20250919,20251117,Analytics,Qualification,2,Lost,11892,0.47,0.08
13643,1297,141,20250911,20250929,Security,Prospecting,1,Lost,1327,0.29,0.02
13644,1890,119,20250903,20251013,BI Reporting,Contracting,7,Won,77481,0.18,0.45
13645,1246,131,20250922,20251003,Analytics,Qualification,2,Lost,17936,0.47,0.05
13646,1386,150,20250916,20251009,BI Reporting,Prospecting,1,Lost,12727,0.31,0.04
13647,1265,119,20250925,20251008,Analytics,Prospecting,1,Lost,10197,0.32,0.05
13648,1941,151,20250916,20250917,Analytics,Negotiation,6,Lost,263040,0.2,0.5
13649,1230,115,20250916,20251210,BI Reporting,Contracting,7,Won,16080,0.38,0.45
13650,1048,113,20250929,20251120,Analytics,Contracting,7,Won,12808,0.38,0.48
13651,1023,119,20250923,20251006,BI Reporting,Discovery,3,Lost,4538,0.39,0.12
13652,1706,127,20250919,20251002,CRM,Prospecting,1,Lost,12138,0.19,0.02
13654,1529,119,20251222,20260210,Security,Negotiation,6,Open,34224,0.31,0.11
13655,1218,112,20250908,20250924,Security,Prospecting,1,Lost,11104,0.29,0.02
13656,1620,107,20250902,20251009,BI Reporting,Contracting,7,Won,54424,0.39,0.74
13657,1911,113,20250925,20251112,BI Reporting,Contracting,7,Won,102383,0.29,0.59
13658,1340,151,20250917,20251010,Security,Contracting,7,Won,7755,0.51,0.86
13659,1863,133,20250905,20251118,Security,Prospecting,1,Lost,280890,0.13,0.02
13660,1130,133,20250924,20251126,HR Tech,Prospecting,1,Lost,6886,0.51,0.12
13662,1207,107,20250909,20251014,BI Reporting,Prospecting,1,Lost,12246,0.47,0.05
13663,1031,111,20250918,20251014,CRM,Contracting,7,Won,6870,0.26,0.61
13664,1808,141,20251210,20260129,Security,Prospecting,1,Open,56112,0.07,0.02
13666,1641,146,20250930,20251208,Analytics,Contracting,7,Won,23407,0.21,0.51
13667,1461,153,20250912,20251030,HR Tech,Contracting,7,Won,10649,0.3,0.65
13668,1209,122,20251229,20260202,CRM,Demo,4,Open,9785,0.25,0.1
13669,1717,154,20250915,20250918,CRM,Demo,4,Lost,23055,0.17,0.14
13670,1951,141,20250923,20251017,Security,Prospecting,1,Lost,71335,0.08,0.02
13671,1948,103,20250924,20251015,HR Tech,Prospecting,1,Lost,100904,0.23,0.02
13672,1572,122,20250911,20250930,Security,Negotiation,6,Lost,18431,0.31,0.44
13673,1388,125,20250903,20251103,CRM,Proposal,5,Lost,8489,0.25,0.3
13674,1174,131,20250923,20251014,BI Reporting,Prospecting,1,Lost,21496,0.34,0.07
13675,1139,130,20250909,20250909,Security,Contracting,7,Won,1694,0.2,0.55
13676,1656,105,20250911,20251218,HR Tech,Contracting,7,Won,71844,0.24,0.52
13677,1746,130,20250909,20250918,CRM,Qualification,2,Lost,14334,0.21,0.02
13678,1277,153,20250919,20251204,CRM,Qualification,2,Lost,14065,0.36,0.09
13679,1485,146,20250911,20251202,Security,Contracting,7,Won,11295,0.27,0.62
13680,1439,115,20250902,20250903,HR Tech,Discovery,3,Lost,18770,0.38,0.02
13681,1381,112,20250904,20260130,BI Reporting,Contracting,7,Won,3039,0.3,0.69
13682,1851,146,20250923,20250923,Analytics,Discovery,3,Lost,61807,0.21,0.02
13683,1251,105,20250930,20251023,HR Tech,Prospecting,1,Lost,11255,0.55,0.13
13684,1679,154,20250929,20251229,Security,Contracting,7,Won,23223,0.12,0.45
13685,1969,127,20250908,20250929,HR Tech,Prospecting,1,Lost,44651,0.08,0.02
13686,1588,129,20250922,20251007,HR Tech,Prospecting,1,Lost,32515,0.2,0.02
13687,1610,131,20250905,20251201,HR Tech,Negotiation,6,Lost,62315,0.4,0.55
13688,1107,122,20250919,20251031,BI Reporting,Prospecting,1,Lost,6564,0.29,0.02
13689,1767,153,20250925,20251110,BI Reporting,Prospecting,1,Lost,33205,0.34,0.07
13691,1036,146,20250916,20251028,BI Reporting,Contracting,7,Won,13161,0.36,0.71
13692,1834,131,20250925,20251023,Security,Prospecting,1,Lost,103724,0.29,0.02
13694,1794,144,20250930,20251021,HR Tech,Demo,4,Lost,34437,0.17,0.04
13695,1131,122,20250925,20251009,Analytics,Prospecting,1,Lost,6644,0.35,0.08
13696,1915,127,20250902,20251211,HR Tech,Contracting,7,Won,46647,0.07,0.45
13697,1104,112,20250915,20251008,Analytics,Qualification,2,Lost,14773,0.2,0.02
13698,1677,107,20250904,20251006,CRM,Discovery,3,Lost,41597,0.3,0.03
13700,1017,127,20250916,20260209,CRM,Discovery,3,Open,6732,0.16,0.11
13701,1187,107,20250901,20250903,HR Tech,Discovery,3,Lost,19317,0.31,0.02
13702,1141,115,20250908,20251028,Analytics,Qualification,2,Lost,24384,0.31,0.04
13703,1721,155,20250918,20251103,Security,Contracting,7,Won,47617,0.14,0.49
13704,1177,130,20250922,20251010,Analytics,Prospecting,1,Lost,3793,0.15,0.02
13706,1066,153,20250915,20250923,BI Reporting,Qualification,2,Lost,11211,0.22,0.02
13707,1145,155,20250929,20251121,Analytics,Proposal,5,Lost,6359,0.46,0.55
13708,1539,147,20250904,20250930,BI Reporting,Contracting,7,Won,46659,0.18,0.53
13709,1338,106,20250908,20251015,BI Reporting,Contracting,7,Won,14506,0.47,0.82
13710,1398,107,20250916,20250917,BI Reporting,Proposal,5,Lost,6621,0.51,0.55
13711,1715,138,20250912,20251030,CRM,Contracting,7,Won,16551,0.11,0.46
13712,1590,127,20251007,20260218,Security,Prospecting,1,Open,23133,0.17,0.04
13713,1479,130,20250919,20251204,BI Reporting,Discovery,3,Lost,5910,0.16,0.02
13714,1401,128,20250924,20251009,CRM,Proposal,5,Lost,14132,0.26,0.41
13715,1528,131,20250908,20251104,HR Tech,Discovery,3,Lost,65003,0.31,0.02
13716,1639,147,20250901,20250902,Security,Demo,4,Lost,40350,0.21,0.43
13717,1905,121,20250919,20251229,BI Reporting,Contracting,7,Won,55823,0.05,0.45
13718,1877,101,20250926,20251001,BI Reporting,Contracting,7,Lost,118297,0.1,0.4
13719,1207,113,20250919,20251219,HR Tech,Contracting,7,Won,8910,0.51,0.81
13720,1860,106,20250925,20251013,BI Reporting,Demo,4,Lost,115559,0.31,0.53
13721,1428,113,20250925,20251015,CRM,Prospecting,1,Lost,17589,0.47,0.2
13722,1136,141,20250918,20250930,CRM,Proposal,5,Lost,1810,0.29,0.28
13723,1331,144,20250917,20250924,Security,Demo,4,Lost,8220,0.33,0.37
13724,1701,147,20250922,20250924,BI Reporting,Prospecting,1,Lost,41630,0.25,0.02
13725,1339,128,20250910,20251119,HR Tech,Contracting,7,Won,13903,0.29,0.57
13727,1770,131,20250916,20250916,Security,Contracting,7,Won,78226,0.29,0.46
13728,1361,153,20250926,20251113,CRM,Contracting,7,Won,5820,0.36,0.71
13729,1482,127,20250915,20251201,HR Tech,Contracting,7,Won,3249,0.26,0.45
13730,1008,101,20250922,20251029,CRM,Contracting,7,Won,9331,0.26,0.45
13731,1458,155,20250930,20251202,Security,Contracting,7,Won,11536,0.26,0.61
13732,1828,144,20250917,20260126,BI Reporting,Contracting,7,Won,77405,0.19,0.45
13733,1700,129,20250912,20251006,CRM,Contracting,7,Won,38423,0.14,0.49
13734,1425,107,20250902,20251007,HR Tech,Prospecting,1,Lost,16563,0.4,0.02
13735,1333,127,20250910,20251209,CRM,Prospecting,1,Lost,2260,0.33,0.02
13736,1914,119,20250923,20251007,Security,Prospecting,1,Lost,99654,0.15,0.02
13737,1071,127,20250904,20251006,BI Reporting,Discovery,3,Lost,5822,0.09,0.02
13740,1417,155,20250911,20250911,BI Reporting,Demo,4,Lost,9976,0.37,0.55
13741,1525,103,20250925,20250926,Analytics,Discovery,3,Lost,74820,0.26,0.02
13742,1841,131,20250917,20251008,HR Tech,Qualification,2,Lost,110982,0.37,0.1
13744,1199,144,20250901,20251121,CRM,Contracting,7,Won,13194,0.29,0.46
13745,1830,130,20250908,20251002,Security,Contracting,7,Won,50084,0.11,0.46
13746,1525,122,20250923,20250930,HR Tech,Prospecting,1,Lost,18982,0.24,0.02
13747,1047,119,20250908,20250922,Security,Contracting,7,Lost,14981,0.27,0.55
13748,1554,106,20250912,20251208,BI Reporting,Contracting,7,Won,68226,0.33,0.68
13749,1032,124,20250926,20251022,BI Reporting,Contracting,7,Won,7554,0.35,0.52
13750,1218,107,20250923,20251105,Security,Qualification,2,Lost,23952,0.41,0.14
13751,1598,101,20250909,20250929,HR Tech,Qualification,2,Lost,19339,0.28,0.02
13752,1611,151,20250925,20251118,HR Tech,Contracting,7,Won,76885,0.4,0.75
13753,1139,153,20250905,20250926,Security,Discovery,3,Lost,8515,0.26,0.02
13754,1569,113,20251029,20260211,Security,Qualification,2,Open,27177,0.43,0.16
13755,1372,122,20250930,20251222,HR Tech,Contracting,7,Won,12984,0.29,0.64
13756,1540,128,20250915,20251003,CRM,Contracting,7,Won,34583,0.27,0.52
13757,1937,131,20250902,20260114,CRM,Contracting,7,Won,221644,0.26,0.7
13758,1363,122,20250903,20251103,HR Tech,Discovery,3,Lost,14326,0.36,0.02
13759,1307,153,20251107,20260128,BI Reporting,Contracting,7,Open,3232,0.29,0.02
13761,1694,127,20250916,20250917,CRM,Prospecting,1,Lost,21035,0.1,0.02
13762,1144,105,20250919,20250925,HR Tech,Discovery,3,Lost,5035,0.48,0.21
13763,1735,115,20250917,20250918,BI Reporting,Prospecting,1,Lost,36447,0.43,0.16
13764,1151,128,20250908,20251007,CRM,Prospecting,1,Lost,6821,0.44,0.05
13765,1363,109,20250919,20251022,BI Reporting,Contracting,7,Won,5919,0.26,0.61
13766,1341,112,20250925,20260112,BI Reporting,Contracting,7,Open,7593,0.28,0.1
13767,1480,103,20250930,20251022,Analytics,Contracting,7,Won,15229,0.44,0.79
13768,1042,113,20251222,20260209,Analytics,Demo,4,Open,8157,0.51,0.73
13769,1681,147,20250909,20250917,HR Tech,Proposal,5,Lost,45878,0.21,0.08
13770,1546,129,20250908,20250912,HR Tech,Prospecting,1,Lost,45164,0.19,0.02
13771,1625,136,20250912,20250915,Security,Prospecting,1,Lost,22450,0.31,0.04
13772,1069,130,20250912,20251006,BI Reporting,Qualification,2,Lost,4484,0.3,0.02
13773,1931,128,20251124,20260216,BI Reporting,Contracting,7,Open,80836,0.18,0.48
13774,1004,121,20250908,20251003,BI Reporting,Prospecting,1,Lost,5276,0.22,0.02
13775,1860,112,20250910,20251031,BI Reporting,Contracting,7,Won,101943,0.15,0.5
13776,1895,155,20250909,20250930,HR Tech,Contracting,7,Won,127410,0.11,0.46
13777,1109,128,20250918,20250919,BI Reporting,Contracting,7,Won,9885,0.32,0.67
13778,1251,115,20250903,20251022,Analytics,Negotiation,6,Lost,10515,0.55,0.55
13779,1032,146,20250910,20250929,Security,Demo,4,Lost,14838,0.29,0.33
13780,1734,138,20251120,20260210,BI Reporting,Demo,4,Open,19173,0.08,0.02
13781,1471,115,20250930,20251020,HR Tech,Contracting,7,Won,20747,0.34,0.51
13782,1951,129,20250924,20251013,BI Reporting,Proposal,5,Lost,87497,0.28,0.55
13783,1870,110,20250916,20251017,HR Tech,Contracting,7,Won,150454,0.26,0.45
13785,1673,122,20250922,20250922,CRM,Contracting,7,Won,39348,0.18,0.53
13786,1832,109,20250908,20250925,BI Reporting,Discovery,3,Lost,45919,0.09,0.02
13787,1554,150,20250916,20251113,BI Reporting,Contracting,7,Won,24802,0.31,0.66
13789,1842,136,20250922,20251003,Security,Contracting,7,Won,133810,0.09,0.45
13790,1425,130,20250924,20251021,BI Reporting,Proposal,5,Lost,5495,0.18,0.4
13791,1956,103,20250930,20251118,HR Tech,Prospecting,1,Lost,140045,0.35,0.02
13792,1137,125,20250917,20260210,HR Tech,Contracting,7,Won,14877,0.33,0.9
13793,1226,113,20251203,20260108,HR Tech,Contracting,7,Open,8900,0.48,0.1
13794,1640,147,20250922,20251118,BI Reporting,Prospecting,1,Lost,16767,0.31,0.02
13795,1906,113,20251201,20260217,Analytics,Discovery,3,Open,159768,0.24,0.02
13796,1696,151,20250917,20251104,BI Reporting,Contracting,7,Won,23710,0.41,0.76
13797,1726,105,20250919,20251023,HR Tech,Contracting,7,Won,40732,0.36,0.71
13798,1894,128,20250910,20251120,BI Reporting,Contracting,7,Won,142272,0.05,0.45
13799,1057,147,20251020,20260206,BI Reporting,Qualification,2,Open,7596,0.33,0.06
13800,1458,150,20250917,20251010,BI Reporting,Discovery,3,Lost,8291,0.32,0.05
13801,1073,127,20250905,20251008,HR Tech,Qualification,2,Lost,4446,0.25,0.02
13802,1322,153,20250915,20250924,Security,Prospecting,1,Lost,6318,0.36,0.09
13803,1080,155,20250905,20250905,BI Reporting,Demo,4,Lost,11860,0.27,0.49
